iat,len,diffLen,class
21000,152,65630,0
12000,40,65423,0
667000,40,65535,0
320000,40,65535,0
503687000,52,65547,0
553000,52,65535,0
33000,40,65523,0
96000,366,65861,0
264000,40,65209,0
16353000,57,65552,0
27000,152,65630,0
12000,40,65423,0
521000,40,65535,0
325000,40,65535,0
512994000,52,65547,0
612000,52,65535,0
19000,40,65523,0
55000,366,65861,0
372000,40,65209,0
9415000,57,65552,0
2000,152,65630,0
32000,40,65423,0
598000,40,65535,0
360000,40,65535,0
504259000,52,65547,0
512000,52,65535,0
17000,40,65523,0
62000,366,65861,0
392000,40,65209,0
9653000,57,65552,0
2000,152,65630,0
31000,40,65423,0
573000,40,65535,0
324000,40,65535,0
488120000,52,65547,0
455000,52,65535,0
15000,40,65523,0
74000,366,65861,0
289000,40,65209,0
9910000,57,65552,0
63000,152,65630,0
19000,40,65423,0
631000,40,65535,0
360000,40,65535,0
504281000,52,65547,0
505000,52,65535,0
21000,40,65523,0
50000,366,65861,0
286000,40,65209,0
10010000,57,65552,0
47000,152,65630,0
12000,40,65423,0
476000,40,65535,0
469000,40,65535,0
503727000,52,65547,0
555000,52,65535,0
21000,40,65523,0
62000,366,65861,0
292000,40,65209,0
9693000,57,65552,0
37000,152,65630,0
12000,40,65423,0
498000,40,65535,0
291000,40,65535,0
504054000,52,65547,0
551000,52,65535,0
21000,40,65523,0
50000,366,65861,0
396000,40,65209,0
9839000,57,65552,0
21000,152,65630,0
16000,40,65423,0
554000,40,65535,0
317000,40,65535,0
488265000,52,65547,0
569000,52,65535,0
21000,40,65523,0
53000,366,65861,0
622000,40,65209,0
9325000,57,65552,0
2000,152,65630,0
34000,40,65423,0
539000,40,65535,0
366000,40,65535,0
503910000,52,65547,0
451000,52,65535,0
19000,40,65523,0
50000,366,65861,0
291000,40,65209,0
9518000,57,65552,0
88000,152,65630,0
13000,40,65423,0
439000,40,65535,0
284000,40,65535,0
488867000,52,65547,0
527000,52,65535,0
20000,40,65523,0
50000,366,65861,0
372000,40,65209,0
10225000,57,65552,0
38000,152,65630,0
19000,40,65423,0
549000,40,65535,0
288000,40,65535,0
503563000,52,65547,0
488000,52,65535,0
20000,40,65523,0
60000,366,65861,0
381000,40,65209,0
9893000,57,65552,0
31000,152,65630,0
11000,40,65423,0
515000,40,65535,0
349000,40,65535,0
503917000,52,65547,0
520000,52,65535,0
18000,40,65523,0
61000,366,65861,0
300000,40,65209,0
9691000,57,65552,0
15000,152,65630,0
10000,40,65423,0
516000,40,65535,0
335000,40,65535,0
504117000,52,65547,0
450000,52,65535,0
20000,40,65523,0
62000,366,65861,0
264000,40,65209,0
9553000,57,65552,0
2000,152,65630,0
32000,40,65423,0
544000,40,65535,0
361000,40,65535,0
488830000,52,65547,0
439000,52,65535,0
21000,40,65523,0
51000,366,65861,0
450000,40,65209,0
9855000,57,65552,0
27000,152,65630,0
17000,40,65423,0
595000,40,65535,0
267000,40,65535,0
503847000,52,65547,0
491000,52,65535,0
34000,40,65523,0
95000,366,65861,0
292000,40,65209,0
9789000,57,65552,0
18000,152,65630,0
10000,40,65423,0
513000,40,65535,0
332000,40,65535,0
488265000,52,65547,0
547000,52,65535,0
19000,40,65523,0
67000,366,65861,0
400000,40,65209,0
10178000,57,65552,0
15000,152,65630,0
22000,40,65423,0
492000,40,65535,0
279000,40,65535,0
503565000,52,65547,0
574000,52,65535,0
20000,40,65523,0
78000,366,65861,0
443000,40,65209,0
9319000,57,65552,0
81000,152,65630,0
12000,40,65423,0
619000,40,65535,0
405000,40,65535,0
488458000,52,65547,0
467000,52,65535,0
16000,40,65523,0
63000,366,65861,0
504000,40,65209,0
9598000,57,65552,0
23000,152,65630,0
16000,40,65423,0
570000,40,65535,0
362000,40,65535,0
504082000,52,65547,0
597000,52,65535,0
46000,40,65523,0
63000,366,65861,0
402000,40,65209,0
10062000,57,65552,0
1000,152,65630,0
17000,40,65423,0
495000,40,65535,0
390000,40,65535,0
503452000,52,65547,0
614000,52,65535,0
33000,40,65523,0
95000,366,65861,0
300000,40,65209,0
9741000,57,65552,0
1000,152,65630,0
19000,40,65423,0
529000,40,65535,0
324000,40,65535,0
503962000,52,65547,0
530000,52,65535,0
30000,40,65523,0
94000,366,65861,0
308000,40,65209,0
10146000,57,65552,0
1000,152,65630,0
29000,40,65423,0
641000,40,65535,0
393000,40,65535,0
503628000,52,65547,0
492000,52,65535,0
23000,40,65523,0
66000,366,65861,0
294000,40,65209,0
9655000,57,65552,0
0,152,65630,0
35000,40,65423,0
567000,40,65535,0
334000,40,65535,0
503975000,52,65547,0
552000,52,65535,0
23000,40,65523,0
53000,366,65861,0
260000,40,65209,0
10039000,57,65552,0
37000,152,65630,0
20000,40,65423,0
531000,40,65535,0
290000,40,65535,0
488282000,52,65547,0
539000,52,65535,0
21000,40,65523,0
62000,366,65861,0
394000,40,65209,0
9665000,57,65552,0
0,152,65630,0
18000,40,65423,0
504000,40,65535,0
400000,40,65535,0
504017000,52,65547,0
484000,52,65535,0
21000,40,65523,0
51000,366,65861,0
499000,40,65209,0
9747000,57,65552,0
37000,152,65630,0
10000,40,65423,0
507000,40,65535,0
424000,40,65535,0
503793000,52,65547,0
501000,52,65535,0
20000,40,65523,0
65000,366,65861,0
263000,40,65209,0
9381000,57,65552,0
30000,152,65630,0
12000,40,65423,0
479000,40,65535,0
381000,40,65535,0
504471000,52,65547,0
543000,52,65535,0
19000,40,65523,0
52000,366,65861,0
280000,40,65209,0
10033000,57,65552,0
47000,152,65630,0
12000,40,65423,0
457000,40,65535,0
335000,40,65535,0
488285000,52,65547,0
591000,52,65535,0
24000,40,65523,0
56000,366,65861,0
282000,40,65209,0
10953000,57,65552,0
1000,152,65630,0
34000,40,65423,0
643000,40,65535,0
322000,40,65535,0
502599000,52,65547,0
543000,52,65535,0
19000,40,65523,0
60000,366,65861,0
545000,40,65209,0
9303000,57,65552,0
2000,152,65630,0
31000,40,65423,0
635000,40,65535,0
410000,40,65535,0
488448000,52,65547,0
606000,52,65535,0
21000,40,65523,0
76000,366,65861,0
571000,40,65209,0
9406000,57,65552,0
16000,152,65630,0
11000,40,65423,0
529000,40,65535,0
319000,40,65535,0
504288000,52,65547,0
497000,52,65535,0
35000,40,65523,0
76000,366,65861,0
288000,40,65209,0
9575000,57,65552,0
1000,152,65630,0
19000,40,65423,0
544000,40,65535,0
374000,40,65535,0
488811000,52,65547,0
585000,52,65535,0
39000,40,65523,0
109000,366,65861,0
301000,40,65209,0
9309000,57,65552,0
1000,152,65630,0
27000,40,65423,0
640000,40,65535,0
385000,40,65535,0
503723000,52,65547,0
486000,52,65535,0
33000,40,65523,0
94000,366,65861,0
286000,40,65209,0
9312000,57,65552,0
0,152,65630,0
18000,40,65423,0
547000,40,65535,0
301000,40,65535,0
489054000,52,65547,0
507000,52,65535,0
16000,40,65523,0
64000,366,65861,0
265000,40,65209,0
9366000,57,65552,0
1000,152,65630,0
16000,40,65423,0
663000,40,65535,0
316000,40,65535,0
504301000,52,65547,0
576000,52,65535,0
17000,40,65523,0
60000,366,65861,0
529000,40,65209,0
9619000,57,65552,0
1000,152,65630,0
18000,40,65423,0
506000,40,65535,0
311000,40,65535,0
488347000,52,65547,0
597000,52,65535,0
33000,40,65523,0
97000,366,65861,0
339000,40,65209,0
10016000,57,65552,0
1000,152,65630,0
18000,40,65423,0
559000,40,65535,0
365000,40,65535,0
503665000,52,65547,0
464000,52,65535,0
20000,40,65523,0
61000,366,65861,0
531000,40,65209,0
10064000,57,65552,0
1000,152,65630,0
32000,40,65423,0
587000,40,65535,0
382000,40,65535,0
487838000,52,65547,0
508000,52,65535,0
21000,40,65523,0
53000,366,65861,0
335000,40,65209,0
10192000,57,65552,0
1000,152,65630,0
19000,40,65423,0
466000,40,65535,0
355000,40,65535,0
503664000,52,65547,0
468000,52,65535,0
20000,40,65523,0
62000,366,65861,0
314000,40,65209,0
9354000,57,65552,0
34000,152,65630,0
13000,40,65423,0
512000,40,65535,0
379000,40,65535,0
504394000,52,65547,0
528000,52,65535,0
21000,40,65523,0
50000,366,65861,0
350000,40,65209,0
9541000,57,65552,0
46000,152,65630,0
12000,40,65423,0
474000,40,65535,0
361000,40,65535,0
504186000,52,65547,0
527000,52,65535,0
43000,40,65523,0
134000,366,65861,0
283000,40,65209,0
9327000,57,65552,0
1000,152,65630,0
20000,40,65423,0
525000,40,65535,0
310000,40,65535,0
504633000,52,65547,0
470000,52,65535,0
34000,40,65523,0
97000,366,65861,0
307000,40,65209,0
9556000,57,65552,0
1000,152,65630,0
34000,40,65423,0
643000,40,65535,0
384000,40,65535,0
503854000,52,65547,0
470000,52,65535,0
21000,40,65523,0
63000,366,65861,0
458000,40,65209,0
9404000,57,65552,0
1000,152,65630,0
16000,40,65423,0
503000,40,65535,0
303000,40,65535,0
504595000,52,65547,0
505000,52,65535,0
34000,40,65523,0
76000,366,65861,0
448000,40,65209,0
9863000,57,65552,0
1000,152,65630,0
39000,40,65423,0
532000,40,65535,0
313000,40,65535,0
487953000,52,65547,0
487000,52,65535,0
32000,40,65523,0
93000,366,65861,0
358000,40,65209,0
9344000,57,65552,0
1000,152,65630,0
34000,40,65423,0
602000,40,65535,0
317000,40,65535,0
504343000,52,65547,0
482000,52,65535,0
21000,40,65523,0
49000,366,65861,0
518000,40,65209,0
10244000,57,65552,0
1000,152,65630,0
31000,40,65423,0
502000,40,65535,0
290000,40,65535,0
503484000,52,65547,0
576000,52,65535,0
19000,40,65523,0
65000,366,65861,0
403000,40,65209,0
9037000,57,65552,0
13000,152,65630,0
9000,40,65423,0
496000,40,65535,0
374000,40,65535,0
504805000,52,65547,0
440000,52,65535,0
21000,40,65523,0
53000,366,65861,0
287000,40,65209,0
9543000,57,65552,0
26000,152,65630,0
17000,40,65423,0
514000,40,65535,0
274000,40,65535,0
504199000,52,65547,0
508000,52,65535,0
19000,40,65523,0
62000,366,65861,0
287000,40,65209,0
9347000,57,65552,0
1000,152,65630,0
19000,40,65423,0
514000,40,65535,0
338000,40,65535,0
504617000,52,65547,0
584000,52,65535,0
34000,40,65523,0
68000,366,65861,0
450000,40,65209,0
9481000,57,65552,0
16000,152,65630,0
11000,40,65423,0
514000,40,65535,0
366000,40,65535,0
488529000,52,65547,0
501000,52,65535,0
36000,40,65523,0
100000,366,65861,0
378000,40,65209,0
9028000,57,65552,0
2000,152,65630,0
34000,40,65423,0
751000,40,65535,0
347000,40,65535,0
504355000,52,65547,0
451000,52,65535,0
35000,40,65523,0
97000,366,65861,0
347000,40,65209,0
9480000,57,65552,0
26000,152,65630,0
18000,40,65423,0
548000,40,65535,0
336000,40,65535,0
504291000,52,65547,0
468000,52,65535,0
32000,40,65523,0
98000,366,65861,0
365000,40,65209,0
9671000,57,65552,0
2000,152,65630,0
35000,40,65423,0
648000,40,65535,0
269000,40,65535,0
504088000,52,65547,0
477000,52,65535,0
21000,40,65523,0
68000,366,65861,0
502000,40,65209,0
9906000,57,65552,0
28000,152,65630,0
17000,40,65423,0
670000,40,65535,0
333000,40,65535,0
503606000,52,65547,0
574000,52,65535,0
30000,40,65523,0
105000,366,65861,0
491000,40,65209,0
10041000,57,65552,0
1000,152,65630,0
39000,40,65423,0
500000,40,65535,0
421000,40,65535,0
503304000,52,65547,0
517000,52,65535,0
21000,40,65523,0
52000,366,65861,0
429000,40,65209,0
15213000,57,65552,0
1000,163,65641,0
35000,40,65412,0
609000,40,65535,0
327000,40,65535,0
1093000,52,65547,0
419000,52,65535,0
13000,40,65523,0
61000,325,65820,0
261000,40,65250,0
6275000,57,65552,0
1000,152,65630,0
13000,40,65423,0
440000,40,65535,0
298000,40,65535,0
1261000,52,65547,0
374000,52,65535,0
14000,40,65523,0
54541000,366,65861,0
443000,40,65209,0
27174000,57,65552,0
1000,152,65630,0
27000,40,65423,0
587000,40,65535,0
310000,40,65535,0
274583000,52,65547,0
469000,52,65535,0
19000,40,65523,0
58000,405,65900,0
342000,40,65170,0
7040000,57,65552,0
23000,152,65630,0
10000,40,65423,0
490000,40,65535,0
381000,40,65535,0
1688000,52,65547,0
380000,52,65535,0
12000,40,65523,0
167000,0,65495,0
565000,40,65575,0
19000,0,65495,0
639000,40,65575,0
31000,0,65495,0
951000,40,65575,0
20000,0,65495,0
927000,40,65575,0
20000,0,65495,0
1051000,40,65575,0
20000,0,65495,0
955000,40,65575,0
22000,0,65495,0
981000,40,65575,0
23000,0,65495,0
1143000,40,65575,0
9000,0,65495,0
71000,40,65575,0
29000,0,65495,0
364000,40,65575,0
11000,0,65495,0
897000,40,65575,0
58000,0,65495,0
1177000,40,65575,0
34000,0,65495,0
170000,40,65575,0
51000,0,65495,0
1044000,40,65575,0
171000,40,65535,0
12240000,57,65552,0
21000,152,65630,0
8000,40,65423,0
457000,40,65535,0
282000,40,65535,0
188344000,52,65547,0
374000,52,65535,0
28000,40,65523,0
92000,366,65861,0
334000,40,65209,0
9183000,57,65552,0
1000,152,65630,0
14000,40,65423,0
521000,40,65535,0
348000,40,65535,0
504695000,52,65547,0
548000,52,65535,0
32000,40,65523,0
95000,366,65861,0
331000,40,65209,0
9200000,57,65552,0
1000,152,65630,0
19000,40,65423,0
509000,40,65535,0
322000,40,65535,0
489034000,52,65547,0
462000,52,65535,0
31000,40,65523,0
95000,366,65861,0
315000,40,65209,0
9461000,57,65552,0
1000,152,65630,0
19000,40,65423,0
512000,40,65535,0
367000,40,65535,0
504487000,52,65547,0
586000,52,65535,0
26000,40,65523,0
89000,366,65861,0
312000,40,65209,0
9319000,57,65552,0
35000,152,65630,0
18000,40,65423,0
586000,40,65535,0
391000,40,65535,0
504352000,52,65547,0
559000,52,65535,0
30000,40,65523,0
104000,366,65861,0
372000,40,65209,0
9272000,57,65552,0
46000,152,65630,0
14000,40,65423,0
637000,40,65535,0
385000,40,65535,0
504288000,52,65547,0
531000,52,65535,0
36000,40,65523,0
103000,366,65861,0
285000,40,65209,0
9892000,57,65552,0
1000,152,65630,0
20000,40,65423,0
601000,40,65535,0
353000,40,65535,0
503548000,52,65547,0
460000,52,65535,0
17000,40,65523,0
58000,366,65861,0
283000,40,65209,0
9459000,57,65552,0
26000,152,65630,0
10000,40,65423,0
495000,40,65535,0
318000,40,65535,0
504378000,52,65547,0
616000,52,65535,0
32000,40,65523,0
94000,366,65861,0
563000,40,65209,0
9295000,57,65552,0
1000,152,65630,0
16000,40,65423,0
664000,40,65535,0
371000,40,65535,0
488323000,52,65547,0
485000,52,65535,0
15000,40,65523,0
60000,366,65861,0
319000,40,65209,0
9414000,57,65552,0
1000,152,65630,0
34000,40,65423,0
537000,40,65535,0
325000,40,65535,0
504497000,52,65547,0
459000,52,65535,0
32000,40,65523,0
94000,366,65861,0
249000,40,65209,0
9339000,57,65552,0
12000,152,65630,0
9000,40,65423,0
522000,40,65535,0
280000,40,65535,0
504575000,52,65547,0
454000,52,65535,0
18000,40,65523,0
71000,366,65861,0
314000,40,65209,0
10185000,57,65552,0
13000,152,65630,0
10000,40,65423,0
499000,40,65535,0
332000,40,65535,0
503658000,52,65547,0
508000,52,65535,0
20000,40,65523,0
60000,366,65861,0
291000,40,65209,0
8978000,57,65552,0
1000,152,65630,0
32000,40,65423,0
629000,40,65535,0
366000,40,65535,0
488970000,52,65547,0
558000,52,65535,0
15000,40,65523,0
52000,366,65861,0
403000,40,65209,0
9708000,57,65552,0
1000,152,65630,0
17000,40,65423,0
460000,40,65535,0
349000,40,65535,0
504223000,52,65547,0
422000,52,65535,0
21000,40,65523,0
43000,366,65861,0
606000,40,65209,0
9315000,57,65552,0
1000,152,65630,0
17000,40,65423,0
492000,40,65535,0
348000,40,65535,0
504448000,52,65547,0
580000,52,65535,0
21000,40,65523,0
58000,366,65861,0
335000,40,65209,0
9854000,57,65552,0
1000,152,65630,0
36000,40,65423,0
535000,40,65535,0
407000,40,65535,0
488060000,52,65547,0
493000,52,65535,0
19000,40,65523,0
66000,366,65861,0
481000,40,65209,0
8496000,57,65552,0
1000,152,65630,0
16000,40,65423,0
457000,40,65535,0
460000,40,65535,0
505176000,52,65547,0
620000,52,65535,0
39000,40,65523,0
189000,366,65861,0
319000,40,65209,0
8809000,57,65552,0
58000,152,65630,0
13000,40,65423,0
528000,40,65535,0
404000,40,65535,0
504544000,52,65547,0
382000,52,65535,0
21000,40,65523,0
60000,366,65861,0
284000,40,65209,0
8488000,57,65552,0
2000,152,65630,0
31000,40,65423,0
572000,40,65535,0
327000,40,65535,0
505435000,52,65547,0
556000,52,65535,0
29000,40,65523,0
95000,366,65861,0
322000,40,65209,0
9106000,57,65552,0
1000,152,65630,0
16000,40,65423,0
571000,40,65535,0
317000,40,65535,0
489143000,52,65547,0
463000,52,65535,0
22000,40,65523,0
52000,366,65861,0
313000,40,65209,0
8926000,57,65552,0
0,152,65630,0
19000,40,65423,0
529000,40,65535,0
318000,40,65535,0
504853000,52,65547,0
604000,52,65535,0
32000,40,65523,0
94000,366,65861,0
514000,40,65209,0
8878000,57,65552,0
2000,152,65630,0
33000,40,65423,0
621000,40,65535,0
429000,40,65535,0
488976000,52,65547,0
483000,52,65535,0
42000,40,65523,0
93000,366,65861,0
281000,40,65209,0
8496000,57,65552,0
14000,152,65630,0
9000,40,65423,0
491000,40,65535,0
269000,40,65535,0
505128000,52,65547,0
548000,52,65535,0
16000,40,65523,0
53000,366,65861,0
289000,40,65209,0
8113000,57,65552,0
1000,152,65630,0
29000,40,65423,0
569000,40,65535,0
334000,40,65535,0
505931000,52,65547,0
575000,52,65535,0
38000,40,65523,0
51000,366,65861,0
472000,40,65209,0
8506000,57,65552,0
1000,152,65630,0
22000,40,65423,0
574000,40,65535,0
426000,40,65535,0
504854000,52,65547,0
513000,52,65535,0
18000,40,65523,0
46000,366,65861,0
350000,40,65209,0
8658000,57,65552,0
62000,152,65630,0
20000,40,65423,0
752000,40,65535,0
397000,40,65535,0
505006000,52,65547,0
535000,52,65535,0
41000,40,65523,0
99000,366,65861,0
350000,40,65209,0
8500000,57,65552,0
1000,152,65630,0
19000,40,65423,0
555000,40,65535,0
346000,40,65535,0
505350000,52,65547,0
527000,52,65535,0
26000,40,65523,0
85000,366,65861,0
523000,40,65209,0
9295000,57,65552,0
33000,152,65630,0
14000,40,65423,0
692000,40,65535,0
333000,40,65535,0
488099000,52,65547,0
577000,52,65535,0
23000,40,65523,0
57000,366,65861,0
388000,40,65209,0
8691000,57,65552,0
2000,152,65630,0
33000,40,65423,0
638000,40,65535,0
306000,40,65535,0
504998000,52,65547,0
558000,52,65535,0
36000,40,65523,0
103000,366,65861,0
262000,40,65209,0
8682000,57,65552,0
1000,152,65630,0
24000,40,65423,0
506000,40,65535,0
378000,40,65535,0
489457000,52,65547,0
578000,52,65535,0
26000,40,65523,0
70000,366,65861,0
525000,40,65209,0
8501000,57,65552,0
22000,152,65630,0
17000,40,65423,0
615000,40,65535,0
379000,40,65535,0
504734000,52,65547,0
470000,52,65535,0
35000,40,65523,0
95000,366,65861,0
268000,40,65209,0
8113000,57,65552,0
1000,152,65630,0
17000,40,65423,0
501000,40,65535,0
263000,40,65535,0
505804000,52,65547,0
394000,52,65535,0
21000,40,65523,0
50000,366,65861,0
295000,40,65209,0
7953000,57,65552,0
1000,152,65630,0
18000,40,65423,0
480000,40,65535,0
264000,40,65535,0
506153000,52,65547,0
417000,52,65535,0
22000,40,65523,0
58000,366,65861,0
284000,40,65209,0
9828000,57,65552,0
0,152,65630,0
29000,40,65423,0
588000,40,65535,0
258000,40,65535,0
488467000,52,65547,0
478000,52,65535,0
22000,40,65523,0
51000,366,65861,0
268000,40,65209,0
12439000,57,65552,0
17000,152,65630,0
11000,40,65423,0
539000,40,65535,0
243000,40,65535,0
517228000,52,65547,0
894000,52,65535,0
17000,40,65523,0
61000,366,65861,0
461000,40,65209,0
17046000,57,65552,0
1000,152,65630,0
21000,40,65423,0
505000,40,65535,0
278000,40,65535,0
496179000,52,65547,0
445000,52,65535,0
20000,40,65523,0
60000,366,65861,0
